Year,Month,Day,0,1,2,3,4,5
2023,07,01,59,29,43,89,59,13
2023,07,02,37,73,46,31,99,21
2023,07,03,78,89,72,69,89,64
2023,07,04,84,24,12,38,82,44
2023,07,05,58,42,60,55,92,88
2023,07,06,49,46,12,98,75,34
2023,07,07,22,65,56,24,95,33
2023,07,08,82,37,57,81,62,53
2023,07,09,73,42,82,33,29,1
2023,07,10,84,16,21,58,89,47
2023,07,11,37,44,66,43,42,63
2023,07,12,26,70,19,35,55,51
2023,07,13,3,43,52,68,10,2
2023,07,14,20,30,80,93,30,33
2023,07,15,6,48,53,47,65,78
2023,07,16,36,3,71,78,28,26
2023,07,17,51,32,2,85,21,94
2023,07,18,93,6,20,59,52,63
2023,07,19,71,1,43,16,20,94
2023,07,20,38,63,12,79,11,6
2023,07,21,4,86,41,33,75,73
2023,07,22,49,32,86,27,3,80
2023,07,23,21,70,85,58,3,75
2023,07,24,28,15,69,82,6,72
2023,07,25,10,75,5,23,38,81
2023,07,26,20,21,11,40,69,78
2023,07,27,74,47,10,56,15,7
2023,07,28,43,47,13,67,6,34
2023,07,29,89,63,17,94,38,7
2023,07,30,90,54,10,22,54,48
2023,08,01,76,40,48,54,90,41
2023,08,02,25,83,19,80,6,24
2023,08,03,34,66,95,43,96,79
2023,08,04,52,12,70,74,15,24
2023,08,05,74,5,53,44,72,62
2023,08,06,70,3,86,59,36,60
2023,08,07,39,7,80,82,18,8
2023,08,08,62,57,79,7,98,6
2023,08,09,46,59,73,95,10,47
2023,08,10,79,60,96,84,2,72
2023,08,11,46,42,62,17,62,42
2023,08,12,73,89,50,12,45,48
2023,08,13,68,3,2,88,55,73
2023,08,14,100,23,77,46,54,84
2023,08,15,84,57,30,77,74,19
2023,08,16,59,42,16,57,45,75
2023,08,17,74,94,57,24,13,50
2023,08,18,52,46,17,46,49,84
2023,08,19,72,48,61,19,60,72
2023,08,20,37,17,1,77,78,11
2023,08,21,17,3,42,31,2,50
2023,08,22,11,31,100,19,26,3
2023,08,23,29,55,78,1,44,73
2023,08,24,38,48,54,7,50,100
2023,08,25,42,90,56,51,41,1
2023,08,26,11,92,16,100,28,91
2023,08,27,66,5,1,96,75,47
2023,08,28,65,98,35,38,6,91
2023,08,29,49,28,10,96,64,17
2023,08,30,59,91,8,70,67,77
2023,09,01,7,38,8,2,92,51
2023,09,02,28,39,9,62,88,16
2023,09,03,37,98,43,66,43,7
2023,09,04,68,70,46,84,51,32
2023,09,05,74,46,48,38,11,15
2023,09,06,76,97,56,83,49,78
2023,09,07,82,11,84,15,67,85
2023,09,08,26,58,17,95,71,6
2023,09,09,69,60,11,33,42,76
2023,09,10,84,44,42,70,95,25
2023,09,11,52,5,36,65,47,98
2023,09,12,21,77,24,79,100,90
2023,09,13,2,2,54,42,73,21
2023,09,14,56,83,69,18,11,69
2023,09,15,30,100,3,100,51,74
2023,09,16,74,45,91,1,52,3
2023,09,17,34,58,73,43,90,26
2023,09,18,8,77,30,65,21,48
2023,09,19,80,73,100,83,82,9
2023,09,20,46,59,11,83,76,58
2023,09,21,75,85,33,3,66,32
2023,09,22,82,89,48,20,98,27
2023,09,23,80,91,99,63,59,52
2023,09,24,33,63,87,36,67,93
2023,09,25,49,16,3,20,11,100
2023,09,26,73,69,1,38,56,47
2023,09,27,60,95,63,79,44,83
2023,09,28,78,11,81,21,93,87
2023,09,29,94,17,20,35,7,58
2023,09,30,10,73,42,13,12,77
2023,10,01,33,76,88,36,67,78
2023,10,02,34,83,84,78,95,37
2023,10,03,52,68,64,18,92,57
2023,10,04,48,18,54,62,10,50
2023,10,05,43,17,59,74,5,9
2023,10,06,25,10,32,74,82,77
2023,10,07,2,12,96,74,42,13
2023,10,08,80,27,56,48,67,68
2023,10,09,86,40,29,71,92,22
2023,10,10,80,50,55,89,66,75
2023,10,11,72,89,9,88,53,24
2023,10,12,10,23,12,34,15,71
2023,10,13,91,48,35,21,15,3
2023,10,14,54,34,61,26,22,59
2023,10,15,94,72,77,64,42,3
2023,10,16,61,29,97,19,63,50
2023,10,17,49,44,11,94,73,98
2023,10,18,96,4,50,90,79,31
2023,10,19,21,38,9,45,62,87
2023,10,20,55,69,56,2,59,17
2023,10,21,93,100,31,70,94,31
2023,10,22,15,22,33,24,12,15
2023,10,23,39,53,12,13,39,24
2023,10,24,18,26,85,41,24,44
2023,10,25,87,93,100,78,18,54
2023,10,26,69,90,40,42,70,9
2023,10,27,13,60,27,70,23,66
2023,10,28,95,30,47,47,10,96
2023,10,29,15,71,36,6,46,91
2023,10,30,68,86,37,28,10,31
2023,11,01,38,10,48,36,80,72
2023,11,02,86,52,59,59,66,28
2023,11,03,1,28,12,29,47,26
2023,11,04,96,44,73,94,79,40
2023,11,05,12,4,67,86,28,89
2023,11,06,6,42,76,15,47,56
2023,11,07,96,49,67,39,4,73
2023,11,08,58,1,22,5,14,74
2023,11,09,25,10,41,86,45,22
2023,11,10,34,44,55,91,11,84
2023,11,11,97,38,30,35,88,65
2023,11,12,57,34,81,84,96,68
2023,11,13,67,54,44,8,85,48
2023,11,14,38,93,38,27,42,24
2023,11,15,84,23,44,46,79,9
2023,11,16,62,97,14,20,91,93
2023,11,17,22,43,37,62,38,99
2023,11,18,5,48,11,74,44,73
2023,11,19,87,77,26,67,59,17
2023,11,20,88,20,96,29,26,3
2023,11,21,39,17,75,38,6,36
2023,11,22,61,90,11,58,23,61
2023,11,23,13,75,64,57,40,65
2023,11,24,21,2,51,53,28,27
2023,11,25,92,4,58,50,57,27
2023,11,26,61,34,44,11,36,29
2023,11,27,72,4,97,70,88,100
2023,11,28,98,18,80,56,56,29
2023,11,29,64,61,23,83,94,2
2023,11,30,12,73,98,90,84,52
2023,12,01,35,37,63,62,40,40
2023,12,02,51,56,4,19,63,96
2023,12,03,16,98,100,1,100,19
2023,12,04,69,17,17,73,9,87
2023,12,05,30,16,71,12,12,99
2023,12,06,54,82,4,76,8,71
2023,12,07,52,52,38,54,15,91
2023,12,08,80,97,4,81,28,81
2023,12,09,66,46,10,75,23,2
2023,12,10,51,36,8,78,14,11
2023,12,11,97,61,95,8,77,98
2023,12,12,98,66,44,27,44,57
2023,12,13,8,96,33,22,70,83
2023,12,14,47,77,33,67,28,93
2023,12,15,25,22,45,24,40,70
2023,12,16,42,80,1,9,49,50
2023,12,17,36,74,91,18,6,85
2023,12,18,18,98,46,95,63,55
2023,12,19,50,73,71,61,24,31
2023,12,20,99,16,13,11,71,73
2023,12,21,1,97,17,90,24,71
2023,12,22,92,59,5,12,98,23
2023,12,23,24,51,84,100,56,79
2023,12,24,7,82,56,11,64,10
2023,12,25,34,58,63,95,67,58
2023,12,26,39,70,73,93,25,36
2023,12,27,96,56,36,36,48,37
2023,12,28,50,10,77,45,86,80
2023,12,29,88,80,28,61,67,38
2023,12,30,77,97,19,85,61,57
