Year,Month,Day,0,1,2,3,4,5
2023,08,05,21,23,67,82,37,81
2023,08,06,60,55,65,77,15,44
2023,08,07,47,86,2,71,80,75
2023,08,08,25,77,37,30,60,94
2023,08,09,20,11,4,21,31,15
2023,08,10,20,92,33,64,58,53
2023,08,11,94,77,26,63,29,86
2023,08,12,19,89,63,54,80,83
2023,08,13,20,55,52,90,19,65
2023,08,14,43,19,80,72,49,36
2023,08,15,56,35,11,39,14,54
2023,08,16,45,96,67,42,12,46
2023,08,17,10,79,72,66,52,5
2023,08,18,32,32,57,59,32,22
2023,08,19,27,31,8,26,69,55
2023,08,20,80,38,85,85,12,13
2023,08,21,27,90,21,84,31,66
2023,08,22,56,74,37,98,5,62
2023,08,23,14,64,76,86,5,96
2023,08,24,7,22,45,75,49,38
2023,08,25,86,34,8,81,27,66
2023,08,26,57,98,87,16,5,21
2023,08,27,51,38,46,67,43,62
2023,08,28,46,11,78,96,28,32
2023,08,29,87,84,38,35,1,76
2023,08,30,69,56,48,49,19,38
2023,09,01,89,46,30,15,24,34
2023,09,02,26,94,9,52,38,51
2023,09,03,81,5,27,72,1,48
2023,09,04,6,57,68,29,36,74
2023,09,05,62,45,14,19,12,52
2023,09,06,89,83,94,35,22,82
2023,09,07,64,38,80,6,47,23
2023,09,08,68,57,99,23,79,54
2023,09,09,61,25,49,58,67,61
2023,09,10,65,73,73,96,59,50
2023,09,11,41,86,62,45,91,75
2023,09,12,10,48,35,41,10,81
2023,09,13,70,31,37,41,12,61
2023,09,14,61,58,68,70,90,84
2023,09,15,55,54,97,32,52,74
2023,09,16,2,49,47,95,50,55
2023,09,17,4,40,20,94,76,99
2023,09,18,91,80,41,90,80,52
2023,09,19,46,40,9,3,51,84
2023,09,20,77,23,85,47,81,28
2023,09,21,51,11,44,100,39,27
2023,09,22,2,50,72,2,96,71
2023,09,23,99,93,57,11,52,3
2023,09,24,35,5,46,59,67,58
2023,09,25,31,52,74,70,40,20
2023,09,26,9,100,36,56,34,71
2023,09,27,54,76,6,89,24,47
2023,09,28,66,46,42,19,46,6
2023,09,29,96,63,22,50,20,32
2023,09,30,17,82,55,10,17,47
2023,10,01,51,75,86,20,5,29
2023,10,02,31,87,47,100,68,28
2023,10,03,89,55,78,85,61,76
2023,10,04,77,94,61,84,18,87
2023,10,05,48,69,82,24,32,25
2023,10,06,97,75,40,43,12,80
2023,10,07,10,45,23,66,74,3
2023,10,08,79,77,17,22,55,11
2023,10,09,2,68,3,34,39,50
2023,10,10,4,7,3,28,44,22
2023,10,11,78,35,68,21,97,49
2023,10,12,10,64,16,2,65,60
2023,10,13,32,11,60,42,12,62
2023,10,14,89,83,13,57,8,37
2023,10,15,62,95,6,42,94,97
2023,10,16,22,26,1,17,89,24
2023,10,17,31,85,79,1,4,80
2023,10,18,47,5,38,67,63,86
2023,10,19,89,83,23,64,74,78
2023,10,20,13,86,47,16,30,92
2023,10,21,53,19,42,89,18,54
2023,10,22,97,47,12,64,71,61
2023,10,23,58,33,46,93,34,97
2023,10,24,22,95,27,61,40,61
2023,10,25,41,57,2,100,41,39
2023,10,26,95,12,38,78,65,16
2023,10,27,30,3,22,9,34,85
2023,10,28,19,21,51,24,33,70
2023,10,29,75,55,37,50,68,4
2023,10,30,9,66,82,92,13,44
2023,11,01,71,3,73,82,28,12
2023,11,02,57,6,7,88,51,81
2023,11,03,86,23,24,40,100,38
2023,11,04,49,35,70,66,55,42
2023,11,05,36,8,15,34,6,64
2023,11,06,91,77,71,44,40,58
2023,11,07,46,61,27,41,27,49
2023,11,08,26,81,48,24,28,15
2023,11,09,52,99,49,15,36,57
2023,11,10,28,66,26,72,90,29
2023,11,11,46,2,51,88,68,37
2023,11,12,77,86,41,42,85,36
2023,11,13,58,22,29,10,62,92
2023,11,14,68,60,22,55,11,69
2023,11,15,85,74,9,72,40,59
2023,11,16,47,92,17,18,60,65
2023,11,17,4,72,17,32,31,77
2023,11,18,66,17,3,45,81,86
2023,11,19,99,10,77,56,7,68
2023,11,20,71,61,88,3,79,66
2023,11,21,97,45,75,87,54,17
2023,11,22,67,8,83,84,86,37
2023,11,23,37,52,68,44,86,61
2023,11,24,94,62,99,18,40,20
2023,11,25,44,91,32,24,68,14
2023,11,26,68,95,82,29,26,68
2023,11,27,66,93,87,62,75,94
2023,11,28,60,47,1,90,80,23
2023,11,29,45,64,9,76,83,94
2023,11,30,10,66,79,20,39,54
2023,12,01,100,83,61,39,53,99
2023,12,02,57,41,30,23,22,65
2023,12,03,60,36,72,42,34,72
2023,12,04,78,79,52,38,37,40
2023,12,05,38,8,92,74,79,69
2023,12,06,46,31,36,32,46,82
2023,12,07,100,99,38,23,1,79
2023,12,08,27,83,83,8,54,63
2023,12,09,93,66,57,36,13,50
2023,12,10,79,66,47,68,32,69
2023,12,11,75,32,42,87,22,13
2023,12,12,34,76,94,87,45,43
2023,12,13,5,20,18,87,99,29
2023,12,14,58,49,5,42,30,11
2023,12,15,71,60,91,4,3,14
2023,12,16,75,70,68,95,11,63
2023,12,17,4,15,35,17,89,38
2023,12,18,25,50,1,46,71,38
2023,12,19,9,79,92,93,52,18
2023,12,20,19,1,89,35,24,14
2023,12,21,84,57,86,73,97,52
2023,12,22,77,37,6,57,50,21
2023,12,23,53,85,43,87,87,34
2023,12,24,16,9,85,5,66,7
2023,12,25,3,5,74,48,86,44
2023,12,26,93,21,70,47,78,4
2023,12,27,64,64,88,88,4,91
2023,12,28,34,84,73,25,48,59
2023,12,29,28,5,66,88,19,46
2023,12,30,92,16,64,1,5,47
